,Company Name,Query,URL,Name of Web Page,Web Page Snippet
500,Intel,disabled employee news blogs Intel,https://www.intel.com/content/www/us/en/diversity/diversity-employee-groups.html,Intel Global Diversity Employee Resource Groups,We encourage employee connection through our network of Intel Chartered Employee Resource Groups. These groups unite around a significant common affinity or element of their personal identity and are focused on internal and external activities that build an environment of inclusion.
501,Intel,disabled employee news blogs Intel,https://www.lawless-lawless.com/blog/2019/10/intel-settles-a-gender-and-racial-discrimination-lawsuit/,Intel settles a gender and racial discrimination lawsuit ...,"The San Francisco-based Intel Corporation settled with the U.S. Department of Labor earlier this week. They agreed to pay a $5 million settlement for having allowed a select group of their workers to discriminate against its Hispanic, African-American and female employees.. At least $3.5 million of the settlement will be allocated to pay the affected employees’ back wages and related interest."
502,Intel,disabled employee news blogs Intel,https://intelretiree.com/news-center/intel-in-the-news/,Intel in the News - Intel Retiree Organization,"Here’s a bunch of different news, communities and blogs from Intel and others: Intel Communities. Technical Talk. Intel blogs: Several of Intel’s top leaders, researchers and technologists share their perspectives and invite discussion on issues they and the customers face today. The blogs@Intel is actually a pull down menu of over 25 ..."
503,Intel,disabled employee news blogs Intel,https://intelife.org/career/crew-maintenance-disability-support-worker/,Crew Maintenance (Disability Support Worker) - Intelife,"You will be providing on the job support and training for people with disability and mental health issues. Key Duties: Supervise and lead a crew of 3 – 4 supported employees to achieve outcomes for contract services for our gardening, sand sifting and grounds maintenance."
504,Intel,disabled employee news blogs Intel,https://www.intel.com/content/www/us/en/employee/services-benefits.html,Intel Employee HR Services and Benefits,"Employee Services Contacts. Get HR Help. Employee services telephone representatives are available to assist you Monday through Friday, 9 a.m. to 4 p.m. (Pacific Time). Contact an Intel HR representative at (800) 238-0486 and select option 1, then option 2 for HR related questions. You will then have the following options to choose from:"
505,Intel,disabled employee news blogs Intel,http://darkreading.com/,Dark Reading | Security | Protect The Business,"Cyber security's comprehensive news site is now an online community for security professionals, outlining cyber threats and the technologies for defending against them."
506,Intel,disabled employee news blogs Intel,https://employus.com/blog/intel,Template: How Employee Referrals Actually Improved ...,"How Employee Referrals Actually Improved Diversity at Intel Google CEO, Sundar Pichia stated that “A diverse mix of voices leads to better discussions, decisions, and outcomes for everyone.” Google, along with other tech giants, like Intel, recognize that diversity in the workforce can help to deliver better business outcomes."
507,Intel,disabled employee news blogs Intel,https://www.intel.com/content/dam/jobs/documents/employment%20forms-complete.pdf,New Employee Paperwork Summary - Intel,5. Intel Employee Agreement 6. New Employee Orientation Certification 7. Employment Eligibility Verification I-9 8. Intel Retirement Plans Prior Service Questionnaire 9. New Hire Benefits Form 10. Medical Provider Network (MPN) Handbook Please include this checklist when submitting forms to the Intel representative.
508,Intel,disabled employee news blogs Intel,https://newsroom.intel.com/news/intel-update-managing-coronavirus-situation/,Intel Update: Managing the Coronavirus Situation | Intel ...,"Benefits updates: Employees and contractors asked to work from home or self-quarantine due to travel restrictions will be paid their regular pay, and Intel will reimburse up to 15 days of care services for employees who need backup childcare and/or elder care in the case where there are school or care center closures or if an employee or family ..."
509,Intel,disabled employee news blogs Intel,https://blogs.microsoft.com/on-the-issues/2020/10/21/disability-representation-statistics-diversity-inclusion/,A first look at our disability representation stats ...,"Today, we released our annual diversity and inclusion report, including U.S. disability representation for the first time.. This is a small but incredibly important step on our journey with disability inclusion, a journey intrinsically linked to Microsoft’s mission – “to empower every person and every organization to achieve more.” The word every is significant, it includes the one ..."
510,Intel,disabled employee news blogs Intel,https://www.intel.com/content/dam/jobs/documents/intelbenefits-infographic.pdf,External IntelBenefits Infographic - Intel | Data Center ...,"Disability Coverage Life Insurance Encore Program Retiree Medical Coverage Retirement Plans 401K & ROTH 401K Contribution from Intel % of eligible earnings Onsite physical therapy Free ˜u shot $250 credit on premiums Onsite doctors (OR, NM, and AZ) Weight management program Smoking cessation program Health Coaching Employee Assistance Program ..."
511,Intel,disabled employee news blogs Intel,https://newsroom.intel.com/editorials/intels-2017-diversity-inclusion-midyear-report-road-ahead-behind/,Intel’s 2017 Diversity and Inclusion Midyear Report and ...,"Employee resource groups at Intel Corporation support inclusion and diversity. In August 2017, Intel Corporation released its mid-year diversity report. It offers updates on where the company stands relative to its hiring, advancement and retention goals."
512,Intel,disabled employee news blogs Intel,https://www.washingtonpost.com/news/the-switch/wp/2018/06/21/intel-ceo-resigns-over-past-consensual-relationship-with-an-employee-that-violated-company-rules/,Intel CEO Brian Krzanich resigns over company's non ...,"Intel chief executive Brian Krzanich resigned after an investigation showed he had a consensual relationship with an employee, a violation of the company's non-fraternization policy for managers ..."
513,Intel,disabled employee news blogs Intel,https://www.glassdoor.com/Benefits/Intel-Corporation-Disability-Insurance-US-BNFT8_E1519_N1.htm,Intel Corporation Employee Benefit: Disability Insurance ...,"Glassdoor is your resource for information about the Disability Insurance benefits at Intel Corporation. Learn about Intel Corporation Disability Insurance, including a description from the employer, and comments and ratings provided anonymously by current and former Intel Corporation employees."
514,Intel,disabled employee news blogs Intel,http://drudgereport.com/,DRUDGE REPORT 2021®,"send news tips to drudge. visits to drudge 4/02/2021 023,154,321 past 24 hours 693,447,810 past 31 days 9,494,948,426 past year reference desk. email: drudge@drudgereport.com. be seen! run ads on drudge report..."
515,Intel,disabled employee news blogs Intel,https://www.indeed.com/cmp/Intel/reviews?fjobtitle=IT+Support,Working as an IT Support at Intel: Employee Reviews ...,"Reviews from Intel employees about working as an IT Support at Intel. Learn about Intel culture, salaries, benefits, work-life balance, management, job security, and more."
516,Intel,disabled employee news blogs Intel,https://www.nytimes.com/2018/06/21/technology/intel-ceo-resigns-consensual-relationship.html,Intel C.E.O. Brian Krzanich Resigns After Relationship ...,"An Intel spokesman said the company’s most recent version of its strict non-fraternization policy, which prohibits managers from sexual or romantic relationships with employees who report ..."
517,Intel,disabled employee news blogs Intel,https://intelretiree.com/2019/12/02/december-2019-intel-retiree-news-flash/,December 2019 Intel Retiree News Flash - Intel Retiree ...,"RETIREES RECEIVING A 2019 W2 FROM INTEL If you have moved and are expecting a W2 from Intel for 2019 your address change must be RECEIVED at Intel by the end of the day Dec 6, 2019 to receive your W2 in a timely manner. To make changes to your personal employee data, please contact the Intel Contact Center at 1-800-238-0486"
